epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
79,0.02035107138985768,0.019701517445966602,2.5e-05,4,26-08-25-11-28-01
80,0.01996129543473944,0.019701517445966602,2.5e-05,5,26-08-25-11-38-35
81,0.01951476896740496,0.01951476896740496,2.5e-05,0,26-08-25-11-49-20
82,0.019927513673901557,0.01951476896740496,2.5e-05,1,26-08-25-11-59-54
83,0.01997021813131869,0.01951476896740496,2.5e-05,2,26-08-25-12-10-28
84,0.02005551275331527,0.01951476896740496,2.5e-05,3,26-08-25-12-21-02
85,0.02007915974035859,0.01951476896740496,2.5e-05,4,26-08-25-12-31-36
86,0.02029331963742152,0.01951476896740496,2.5e-05,5,26-08-25-12-42-10
87,0.020109594026580455,0.01951476896740496,2.5e-05,6,26-08-25-12-52-44
88,0.019550152592360974,0.01951476896740496,1.25e-05,7,26-08-25-13-03-18
89,0.019639299506787212,0.01951476896740496,1.25e-05,8,26-08-25-13-13-52
90,0.019661984267178922,0.01951476896740496,1.25e-05,9,26-08-25-13-24-26
91,0.019685418317094444,0.01951476896740496,1.25e-05,10,26-08-25-13-34-59
